country,player,club,forward_or_back,stat,count
Italy,David Sisi,Zebre,Forward,Penalties Conceded,0
Italy,David Sisi,Zebre,Forward,Kicks From Hand,0
Italy,David Sisi,Zebre,Forward,Kicks Caught,1
Italy,David Sisi,Zebre,Forward,Successful Lineout Takes,1
Italy,David Sisi,Zebre,Forward,Stolen Lineouts,0
Italy,David Sisi,Zebre,Forward,Yellow Cards,0
Italy,David Sisi,Zebre,Forward,Red Cards,0
Italy,Alessandro Zanni,Benetton,Forward,Metres Gained,8
Italy,Alessandro Zanni,Benetton,Forward,Carries,5
Italy,Alessandro Zanni,Benetton,Forward,Metres Per Carry,1.6
Italy,Alessandro Zanni,Benetton,Forward,Minutes Played,59
Italy,Alessandro Zanni,Benetton,Forward,Points,0
Italy,Alessandro Zanni,Benetton,Forward,Tries,0
Italy,Alessandro Zanni,Benetton,Forward,Try Assists,0
Italy,Alessandro Zanni,Benetton,Forward,Conversions,0
Italy,Alessandro Zanni,Benetton,Forward,Penalty Goals,0
Italy,Alessandro Zanni,Benetton,Forward,Drop Goals,0
Italy,Alessandro Zanni,Benetton,Forward,Defenders Beaten,0
Italy,Alessandro Zanni,Benetton,Forward,Clean Breaks,0
Italy,Alessandro Zanni,Benetton,Forward,Gain Line Successes,3
Italy,Alessandro Zanni,Benetton,Forward,Interceptions,0
Italy,Alessandro Zanni,Benetton,Forward,Passes Made,0
Italy,Alessandro Zanni,Benetton,Forward,Off Loads Made,0
Italy,Alessandro Zanni,Benetton,Forward,Tackles Made,15
Italy,Alessandro Zanni,Benetton,Forward,Missed Tackles,1
Italy,Alessandro Zanni,Benetton,Forward,Turnovers Won,0
Italy,Alessandro Zanni,Benetton,Forward,Turnovers Conceded,1
Italy,Alessandro Zanni,Benetton,Forward,Handling Errors,1
Italy,Alessandro Zanni,Benetton,Forward,Penalties Conceded,1
Italy,Alessandro Zanni,Benetton,Forward,Kicks From Hand,0
Italy,Alessandro Zanni,Benetton,Forward,Kicks Caught,0
Italy,Alessandro Zanni,Benetton,Forward,Successful Lineout Takes,1
Italy,Alessandro Zanni,Benetton,Forward,Stolen Lineouts,0
Italy,Alessandro Zanni,Benetton,Forward,Yellow Cards,0
Italy,Alessandro Zanni,Benetton,Forward,Red Cards,0
Italy,Sebastian Negri,Benetton,Forward,Metres Gained,24
Italy,Sebastian Negri,Benetton,Forward,Carries,41
Italy,Sebastian Negri,Benetton,Forward,Metres Per Carry,0.5853658536585366
Italy,Sebastian Negri,Benetton,Forward,Minutes Played,179
Italy,Sebastian Negri,Benetton,Forward,Points,0
Italy,Sebastian Negri,Benetton,Forward,Tries,0
Italy,Sebastian Negri,Benetton,Forward,Try Assists,0
Italy,Sebastian Negri,Benetton,Forward,Conversions,0
Italy,Sebastian Negri,Benetton,Forward,Penalty Goals,0
Italy,Sebastian Negri,Benetton,Forward,Drop Goals,0
Italy,Sebastian Negri,Benetton,Forward,Defenders Beaten,4
Italy,Sebastian Negri,Benetton,Forward,Clean Breaks,0
Italy,Sebastian Negri,Benetton,Forward,Gain Line Successes,12
Italy,Sebastian Negri,Benetton,Forward,Interceptions,0
Italy,Sebastian Negri,Benetton,Forward,Passes Made,5
Italy,Sebastian Negri,Benetton,Forward,Off Loads Made,2
Italy,Sebastian Negri,Benetton,Forward,Tackles Made,44
Italy,Sebastian Negri,Benetton,Forward,Missed Tackles,1
Italy,Sebastian Negri,Benetton,Forward,Turnovers Won,0
Italy,Sebastian Negri,Benetton,Forward,Turnovers Conceded,1
Italy,Sebastian Negri,Benetton,Forward,Handling Errors,0
Italy,Sebastian Negri,Benetton,Forward,Penalties Conceded,1
Italy,Sebastian Negri,Benetton,Forward,Kicks From Hand,0
Italy,Sebastian Negri,Benetton,Forward,Kicks Caught,1
Italy,Sebastian Negri,Benetton,Forward,Successful Lineout Takes,3
Italy,Sebastian Negri,Benetton,Forward,Stolen Lineouts,0
Italy,Sebastian Negri,Benetton,Forward,Yellow Cards,0
Italy,Sebastian Negri,Benetton,Forward,Red Cards,0
Italy,Jake Polledri,Gloucester,Forward,Metres Gained,68
Italy,Jake Polledri,Gloucester,Forward,Carries,24
Italy,Jake Polledri,Gloucester,Forward,Metres Per Carry,2.8333333333333335
Italy,Jake Polledri,Gloucester,Forward,Minutes Played,112
Italy,Jake Polledri,Gloucester,Forward,Points,0
Italy,Jake Polledri,Gloucester,Forward,Tries,0
Italy,Jake Polledri,Gloucester,Forward,Try Assists,0
Italy,Jake Polledri,Gloucester,Forward,Conversions,0
Italy,Jake Polledri,Gloucester,Forward,Penalty Goals,0
Italy,Jake Polledri,Gloucester,Forward,Drop Goals,0
Italy,Jake Polledri,Gloucester,Forward,Defenders Beaten,9
Italy,Jake Polledri,Gloucester,Forward,Clean Breaks,1
Italy,Jake Polledri,Gloucester,Forward,Gain Line Successes,14
Italy,Jake Polledri,Gloucester,Forward,Interceptions,0
Italy,Jake Polledri,Gloucester,Forward,Passes Made,4
Italy,Jake Polledri,Gloucester,Forward,Off Loads Made,2
Italy,Jake Polledri,Gloucester,Forward,Tackles Made,11
Italy,Jake Polledri,Gloucester,Forward,Missed Tackles,4
Italy,Jake Polledri,Gloucester,Forward,Turnovers Won,0
Italy,Jake Polledri,Gloucester,Forward,Turnovers Conceded,0
Italy,Jake Polledri,Gloucester,Forward,Handling Errors,0
Italy,Jake Polledri,Gloucester,Forward,Penalties Conceded,0
Italy,Jake Polledri,Gloucester,Forward,Kicks From Hand,0
Italy,Jake Polledri,Gloucester,Forward,Kicks Caught,0
Italy,Jake Polledri,Gloucester,Forward,Successful Lineout Takes,0
Italy,Jake Polledri,Gloucester,Forward,Stolen Lineouts,0
Italy,Jake Polledri,Gloucester,Forward,Yellow Cards,0
Italy,Jake Polledri,Gloucester,Forward,Red Cards,0
Italy,Abraham Steyn,Benetton,Forward,Metres Gained,122
Italy,Abraham Steyn,Benetton,Forward,Carries,60
Italy,Abraham Steyn,Benetton,Forward,Metres Per Carry,2.033333333333333
Italy,Abraham Steyn,Benetton,Forward,Minutes Played,383
Italy,Abraham Steyn,Benetton,Forward,Points,5
Italy,Abraham Steyn,Benetton,Forward,Tries,1
Italy,Abraham Steyn,Benetton,Forward,Try Assists,0
Italy,Abraham Steyn,Benetton,Forward,Conversions,0
Italy,Abraham Steyn,Benetton,Forward,Penalty Goals,0
Italy,Abraham Steyn,Benetton,Forward,Drop Goals,0
Italy,Abraham Steyn,Benetton,Forward,Defenders Beaten,2
Italy,Abraham Steyn,Benetton,Forward,Clean Breaks,0
Italy,Abraham Steyn,Benetton,Forward,Gain Line Successes,32
Italy,Abraham Steyn,Benetton,Forward,Interceptions,0
Italy,Abraham Steyn,Benetton,Forward,Passes Made,17
Italy,Abraham Steyn,Benetton,Forward,Off Loads Made,0
Italy,Abraham Steyn,Benetton,Forward,Tackles Made,60
Italy,Abraham Steyn,Benetton,Forward,Missed Tackles,4
Italy,Abraham Steyn,Benetton,Forward,Turnovers Won,4
Italy,Abraham Steyn,Benetton,Forward,Turnovers Conceded,5
Italy,Abraham Steyn,Benetton,Forward,Handling Errors,2
Italy,Abraham Steyn,Benetton,Forward,Penalties Conceded,2
Italy,Abraham Steyn,Benetton,Forward,Kicks From Hand,0
Italy,Abraham Steyn,Benetton,Forward,Kicks Caught,1
Italy,Abraham Steyn,Benetton,Forward,Successful Lineout Takes,12
Italy,Abraham Steyn,Benetton,Forward,Stolen Lineouts,5
Italy,Abraham Steyn,Benetton,Forward,Yellow Cards,0
Italy,Abraham Steyn,Benetton,Forward,Red Cards,0
Italy,Guglielmo Palazzani,Zebre,Back,Metres Gained,68
Italy,Guglielmo Palazzani,Zebre,Back,Carries,11
Italy,Guglielmo Palazzani,Zebre,Back,Metres Per Carry,6.181818181818182
Italy,Guglielmo Palazzani,Zebre,Back,Minutes Played,158
Italy,Guglielmo Palazzani,Zebre,Back,Points,5
Italy,Guglielmo Palazzani,Zebre,Back,Tries,1
Italy,Guglielmo Palazzani,Zebre,Back,Try Assists,1
Italy,Guglielmo Palazzani,Zebre,Back,Conversions,0
Italy,Guglielmo Palazzani,Zebre,Back,Penalty Goals,0
Italy,Guglielmo Palazzani,Zebre,Back,Drop Goals,0
Italy,Guglielmo Palazzani,Zebre,Back,Defenders Beaten,1
Italy,Guglielmo Palazzani,Zebre,Back,Clean Breaks,1
Italy,Guglielmo Palazzani,Zebre,Back,Gain Line Successes,4
Italy,Guglielmo Palazzani,Zebre,Back,Interceptions,0
Italy,Guglielmo Palazzani,Zebre,Back,Passes Made,127
Italy,Guglielmo Palazzani,Zebre,Back,Off Loads Made,2
Italy,Guglielmo Palazzani,Zebre,Back,Tackles Made,16
Italy,Guglielmo Palazzani,Zebre,Back,Missed Tackles,6
Italy,Guglielmo Palazzani,Zebre,Back,Turnovers Won,0
Italy,Guglielmo Palazzani,Zebre,Back,Turnovers Conceded,10
Italy,Guglielmo Palazzani,Zebre,Back,Handling Errors,8
Italy,Guglielmo Palazzani,Zebre,Back,Penalties Conceded,0
Italy,Guglielmo Palazzani,Zebre,Back,Kicks From Hand,12
Italy,Guglielmo Palazzani,Zebre,Back,Kicks Caught,2
Italy,Guglielmo Palazzani,Zebre,Back,Successful Lineout Takes,0
Italy,Guglielmo Palazzani,Zebre,Back,Stolen Lineouts,0
Italy,Guglielmo Palazzani,Zebre,Back,Yellow Cards,0
Italy,Guglielmo Palazzani,Zebre,Back,Red Cards,0
Italy,Tommaso Allan,Benetton,Back,Metres Gained,79
Italy,Tommaso Allan,Benetton,Back,Carries,34
Italy,Tommaso Allan,Benetton,Back,Metres Per Carry,2.323529411764706
Italy,Tommaso Allan,Benetton,Back,Minutes Played,368
Italy,Tommaso Allan,Benetton,Back,Points,34
Italy,Tommaso Allan,Benetton,Back,Tries,1
Italy,Tommaso Allan,Benetton,Back,Try Assists,3
Italy,Tommaso Allan,Benetton,Back,Conversions,4
Italy,Tommaso Allan,Benetton,Back,Penalty Goals,7
Italy,Tommaso Allan,Benetton,Back,Drop Goals,0
Italy,Tommaso Allan,Benetton,Back,Defenders Beaten,9
Italy,Tommaso Allan,Benetton,Back,Clean Breaks,4
Italy,Tommaso Allan,Benetton,Back,Gain Line Successes,8
Italy,Tommaso Allan,Benetton,Back,Interceptions,0
Italy,Tommaso Allan,Benetton,Back,Passes Made,107
Italy,Tommaso Allan,Benetton,Back,Off Loads Made,0
Italy,Tommaso Allan,Benetton,Back,Tackles Made,31
Italy,Tommaso Allan,Benetton,Back,Missed Tackles,9
Italy,Tommaso Allan,Benetton,Back,Turnovers Won,0
Italy,Tommaso Allan,Benetton,Back,Turnovers Conceded,1
Italy,Tommaso Allan,Benetton,Back,Handling Errors,1
Italy,Tommaso Allan,Benetton,Back,Penalties Conceded,1
Italy,Tommaso Allan,Benetton,Back,Kicks From Hand,24
Italy,Tommaso Allan,Benetton,Back,Kicks Caught,5
Italy,Tommaso Allan,Benetton,Back,Successful Lineout Takes,0
Italy,Tommaso Allan,Benetton,Back,Stolen Lineouts,0
Italy,Tommaso Allan,Benetton,Back,Yellow Cards,0
Italy,Tommaso Allan,Benetton,Back,Red Cards,0
Italy,Luca Morisi,Benetton,Back,Metres Gained,80
Italy,Luca Morisi,Benetton,Back,Carries,39
Italy,Luca Morisi,Benetton,Back,Metres Per Carry,2.051282051282051
Italy,Luca Morisi,Benetton,Back,Minutes Played,379
Italy,Luca Morisi,Benetton,Back,Points,10
Italy,Luca Morisi,Benetton,Back,Tries,2
Italy,Luca Morisi,Benetton,Back,Try Assists,0
Italy,Luca Morisi,Benetton,Back,Conversions,0
Italy,Luca Morisi,Benetton,Back,Penalty Goals,0
Italy,Luca Morisi,Benetton,Back,Drop Goals,0
Italy,Luca Morisi,Benetton,Back,Defenders Beaten,9
Italy,Luca Morisi,Benetton,Back,Clean Breaks,2
Italy,Luca Morisi,Benetton,Back,Gain Line Successes,13
Italy,Luca Morisi,Benetton,Back,Interceptions,1
Italy,Luca Morisi,Benetton,Back,Passes Made,15
Italy,Luca Morisi,Benetton,Back,Off Loads Made,1
Italy,Luca Morisi,Benetton,Back,Tackles Made,57
Italy,Luca Morisi,Benetton,Back,Missed Tackles,7
Italy,Luca Morisi,Benetton,Back,Turnovers Won,1
Italy,Luca Morisi,Benetton,Back,Turnovers Conceded,3
Italy,Luca Morisi,Benetton,Back,Handling Errors,2
Italy,Luca Morisi,Benetton,Back,Penalties Conceded,0
Italy,Luca Morisi,Benetton,Back,Kicks From Hand,0
Italy,Luca Morisi,Benetton,Back,Kicks Caught,2
Italy,Luca Morisi,Benetton,Back,Successful Lineout Takes,0
Italy,Luca Morisi,Benetton,Back,Stolen Lineouts,0
Italy,Luca Morisi,Benetton,Back,Yellow Cards,0
Italy,Luca Morisi,Benetton,Back,Red Cards,0
Italy,Tommaso Benvenuti,Benetton,Back,Metres Gained,0
Italy,Tommaso Benvenuti,Benetton,Back,Carries,1
Italy,Tommaso Benvenuti,Benetton,Back,Metres Per Carry,0
Italy,Tommaso Benvenuti,Benetton,Back,Minutes Played,2
Italy,Tommaso Benvenuti,Benetton,Back,Points,0
Italy,Tommaso Benvenuti,Benetton,Back,Tries,0
Italy,Tommaso Benvenuti,Benetton,Back,Try Assists,0
Italy,Tommaso Benvenuti,Benetton,Back,Conversions,0
Italy,Tommaso Benvenuti,Benetton,Back,Penalty Goals,0
Italy,Tommaso Benvenuti,Benetton,Back,Drop Goals,0
Italy,Tommaso Benvenuti,Benetton,Back,Defenders Beaten,0
Italy,Tommaso Benvenuti,Benetton,Back,Clean Breaks,0
Italy,Tommaso Benvenuti,Benetton,Back,Gain Line Successes,0
Italy,Tommaso Benvenuti,Benetton,Back,Interceptions,0
Italy,Tommaso Benvenuti,Benetton,Back,Passes Made,0
Italy,Tommaso Benvenuti,Benetton,Back,Off Loads Made,0
Italy,Tommaso Benvenuti,Benetton,Back,Tackles Made,0
Italy,Tommaso Benvenuti,Benetton,Back,Missed Tackles,0
Italy,Tommaso Benvenuti,Benetton,Back,Turnovers Won,0
Italy,Tommaso Benvenuti,Benetton,Back,Turnovers Conceded,0
Italy,Tommaso Benvenuti,Benetton,Back,Handling Errors,0
Italy,Tommaso Benvenuti,Benetton,Back,Penalties Conceded,0
Italy,Tommaso Benvenuti,Benetton,Back,Kicks From Hand,0
Italy,Tommaso Benvenuti,Benetton,Back,Kicks Caught,0
Italy,Tommaso Benvenuti,Benetton,Back,Successful Lineout Takes,0
Italy,Tommaso Benvenuti,Benetton,Back,Stolen Lineouts,0
Italy,Tommaso Benvenuti,Benetton,Back,Yellow Cards,0
Italy,Tommaso Benvenuti,Benetton,Back,Red Cards,0
Italy,Jayden Hayward,Benetton,Back,Metres Gained,373
Italy,Jayden Hayward,Benetton,Back,Carries,54
Italy,Jayden Hayward,Benetton,Back,Metres Per Carry,6.907407407407407
Italy,Jayden Hayward,Benetton,Back,Minutes Played,400
Italy,Jayden Hayward,Benetton,Back,Points,0
Italy,Jayden Hayward,Benetton,Back,Tries,0
Italy,Jayden Hayward,Benetton,Back,Try Assists,0
Italy,Jayden Hayward,Benetton,Back,Conversions,0
Italy,Jayden Hayward,Benetton,Back,Penalty Goals,0
Italy,Jayden Hayward,Benetton,Back,Drop Goals,0
Italy,Jayden Hayward,Benetton,Back,Defenders Beaten,16
Italy,Jayden Hayward,Benetton,Back,Clean Breaks,4
Italy,Jayden Hayward,Benetton,Back,Gain Line Successes,12
Italy,Jayden Hayward,Benetton,Back,Interceptions,0
Italy,Jayden Hayward,Benetton,Back,Passes Made,50
Italy,Jayden Hayward,Benetton,Back,Off Loads Made,6
Italy,Jayden Hayward,Benetton,Back,Tackles Made,21
Italy,Jayden Hayward,Benetton,Back,Missed Tackles,7
Italy,Jayden Hayward,Benetton,Back,Turnovers Won,2
Italy,Jayden Hayward,Benetton,Back,Turnovers Conceded,7
Italy,Jayden Hayward,Benetton,Back,Handling Errors,3
Italy,Jayden Hayward,Benetton,Back,Penalties Conceded,2
Italy,Jayden Hayward,Benetton,Back,Kicks From Hand,16
Italy,Jayden Hayward,Benetton,Back,Kicks Caught,16
Italy,Jayden Hayward,Benetton,Back,Successful Lineout Takes,0
Italy,Jayden Hayward,Benetton,Back,Stolen Lineouts,0
Italy,Jayden Hayward,Benetton,Back,Yellow Cards,0
Italy,Jayden Hayward,Benetton,Back,Red Cards,0
Italy,Edoardo Padovani,Zebre,Back,Metres Gained,159
Italy,Edoardo Padovani,Zebre,Back,Carries,29
Italy,Edoardo Padovani,Zebre,Back,Metres Per Carry,5.482758620689655
Italy,Edoardo Padovani,Zebre,Back,Minutes Played,352
Italy,Edoardo Padovani,Zebre,Back,Points,15
Italy,Edoardo Padovani,Zebre,Back,Tries,3
Italy,Edoardo Padovani,Zebre,Back,Try Assists,0
Italy,Edoardo Padovani,Zebre,Back,Conversions,0
Italy,Edoardo Padovani,Zebre,Back,Penalty Goals,0
Italy,Edoardo Padovani,Zebre,Back,Drop Goals,0
Italy,Edoardo Padovani,Zebre,Back,Defenders Beaten,8
Italy,Edoardo Padovani,Zebre,Back,Clean Breaks,6
Italy,Edoardo Padovani,Zebre,Back,Gain Line Successes,5
Italy,Edoardo Padovani,Zebre,Back,Interceptions,0
Italy,Edoardo Padovani,Zebre,Back,Passes Made,8
Italy,Edoardo Padovani,Zebre,Back,Off Loads Made,0
Italy,Edoardo Padovani,Zebre,Back,Tackles Made,15
Italy,Edoardo Padovani,Zebre,Back,Missed Tackles,7
Italy,Edoardo Padovani,Zebre,Back,Turnovers Won,0
Italy,Edoardo Padovani,Zebre,Back,Turnovers Conceded,3
Italy,Edoardo Padovani,Zebre,Back,Handling Errors,2
Italy,Edoardo Padovani,Zebre,Back,Penalties Conceded,0
Italy,Edoardo Padovani,Zebre,Back,Kicks From Hand,2
Italy,Edoardo Padovani,Zebre,Back,Kicks Caught,8
Italy,Edoardo Padovani,Zebre,Back,Successful Lineout Takes,0
Italy,Edoardo Padovani,Zebre,Back,Stolen Lineouts,0
Italy,Edoardo Padovani,Zebre,Back,Yellow Cards,0
Italy,Edoardo Padovani,Zebre,Back,Red Cards,0
